Name,Z,POINT_X,POINT_Y,NEAR_DIST,Long,Lat,Distance
KapoyaArroket,1809,728065.6067,9930339.597,250.7281287,35.04925115,-0.629833517,5210.615421
KapoyaArroket,1809,728062.2733,9930338.263,247.1380188,35.04922122,-0.629845585,5214.20553
KapoyaArroket,1809,728058.94,9930336.93,243.547909,35.04919129,-0.629857652,5217.79564
KapoyaArroket,1809,728056.44,9930336.555,241.0199404,35.04916883,-0.629861051,5220.323609
KapoyaArroket,1809,728053.94,9930336.18,238.4919719,35.04914638,-0.629864451,5222.851577
KapoyaArroket,1809,728051.44,9930336.055,235.9888488,35.04912393,-0.62986559,5225.354701
KapoyaArroket,1810,728048.94,9930335.93,233.4857258,35.04910147,-0.629866729,5227.857824
KapoyaArroket,1810,728043.94,9930335.93,228.4857258,35.04905657,-0.629866746,5232.857824
KapoyaArroket,1810,728039.94,9930335.93,224.4857258,35.04902064,-0.629866761,5236.857824
KapoyaArroket,1810,728035.94,9930335.93,220.4857258,35.04898471,-0.629866775,5240.857824
KapoyaArroket,1810,728031.94,9930335.93,216.4857258,35.04894879,-0.629866789,5244.857824
KapoyaArroket,1810,728027.94,9930335.93,212.4857258,35.04891286,-0.629866803,5248.857824
KapoyaArroket,1810,728023.94,9930335.93,208.4857258,35.04887694,-0.629866818,5252.857824
KapoyaArroket,1810,728019.6543,9930335.93,204.2000115,35.04883844,-0.629866833,5257.143538
KapoyaArroket,1810,728015.3686,9930335.93,199.9142972,35.04879995,-0.629866848,5261.429252
KapoyaArroket,1810,728011.0829,9930335.93,195.6285829,35.04876146,-0.629866863,5265.714966
KapoyaArroket,1810,728006.7971,9930335.93,191.3428686,35.04872297,-0.629866879,5270.000681
KapoyaArroket,1810,728002.5114,9930335.93,187.0571543,35.04868448,-0.629866894,5274.286395
KapoyaArroket,1810,727998.2257,9930335.93,182.7714401,35.04864598,-0.629866909,5278.572109
KapoyaArroket,1810,727993.94,9930335.93,178.4857258,35.04860749,-0.629866924,5282.857824
KapoyaArroket,1810,727990.6067,9930335.93,175.1523924,35.04857755,-0.629866936,5286.191157
KapoyaArroket,1810,727987.2733,9930335.93,171.8190591,35.04854761,-0.629866948,5289.52449
KapoyaArroket,1810,727983.94,9930335.93,168.4857258,35.04851768,-0.62986696,5292.857824
KapoyaArroket,1810,727978.94,9930335.93,163.4857258,35.04847277,-0.629866978,5297.857824
KapoyaArroket,1810,727973.94,9930335.93,158.4857258,35.04842786,-0.629866995,5302.857824
KapoyaArroket,1810,727968.94,9930335.93,153.4857258,35.04838295,-0.629867013,5307.857824
KapoyaArroket,1810,727963.94,9930335.93,148.4857258,35.04833805,-0.629867031,5312.857824
KapoyaArroket,1810.73,727959.94,9930335.93,144.4857258,35.04830212,-0.629867045,5316.857824
KapoyaArroket,1810,727955.94,9930335.93,140.4857258,35.04826619,-0.629867059,5320.857824
KapoyaArroket,1810,727951.94,9930335.93,136.4857258,35.04823027,-0.629867074,5324.857824
KapoyaArroket,1811,727947.94,9930335.93,132.4857258,35.04819434,-0.629867088,5328.857824
KapoyaArroket,1811,727943.94,9930335.93,128.4857258,35.04815842,-0.629867102,5332.857824
KapoyaArroket,1811,727939.94,9930335.93,124.4857258,35.04812249,-0.629867116,5336.857824
KapoyaArroket,1811,727935.94,9930335.93,120.4857258,35.04808656,-0.62986713,5340.857824
KapoyaArroket,1810.73,727931.94,9930335.93,116.4857258,35.04805064,-0.629867145,5344.857824
KapoyaArroket,1811,727927.94,9930335.93,112.4857258,35.04801471,-0.629867159,5348.857824
KapoyaArroket,1811,727923.94,9930335.93,108.4857258,35.04797879,-0.629867173,5352.857824
KapoyaArroket,1811,727918.94,9930335.93,103.4857258,35.04793388,-0.629867191,5357.857824
KapoyaArroket,1811,727913.94,9930335.93,98.48572577,35.04788897,-0.629867209,5362.857824
KapoyaArroket,1811,727908.94,9930335.93,93.48572577,35.04784406,-0.629867226,5367.857824
KapoyaArroket,1811,727903.94,9930335.93,88.48572577,35.04779916,-0.629867244,5372.857824
KapoyaArroket,1811,727899.94,9930335.93,84.48572577,35.04776323,-0.629867258,5376.857824
KapoyaArroket,1811,727895.94,9930335.93,80.48572577,35.0477273,-0.629867273,5380.857824
KapoyaArroket,1811,727891.94,9930335.93,76.48572577,35.04769138,-0.629867287,5384.857824
KapoyaArroket,1811,727887.94,9930335.93,72.48572577,35.04765545,-0.629867301,5388.857824
KapoyaArroket,1811,727883.94,9930335.93,68.48572577,35.04761953,-0.629867315,5392.857824
KapoyaArroket,1811.48,727880.19,9930335.68,64.72740168,35.04758585,-0.629869589,5396.616148
KapoyaArroket,1811,727876.44,9930335.43,60.96907758,35.04755217,-0.629871863,5400.374472
KapoyaArroket,1811.98,727872.69,9930335.18,57.21075349,35.04751849,-0.629874136,5404.132796
KapoyaArroket,1811.46,727868.94,9930334.93,53.45242939,35.04748481,-0.62987641,5407.89112
KapoyaArroket,1811.23,727866.44,9930333.43,50.53695344,35.04746236,-0.629889981,5410.806596
KapoyaArroket,1811.27,727863.94,9930331.93,47.6214775,35.04743991,-0.629903552,5413.722072
KapoyaArroket,1811.96,727861.44,9930331.43,45.07196774,35.04741746,-0.629908082,5416.271582
KapoyaArroket,1812,727858.94,9930330.93,42.52245798,35.04739501,-0.629912612,5418.821091
KapoyaArroket,1812,727855.6067,9930333.93,38.03791663,35.04736506,-0.629885499,5423.305633
KapoyaArroket,1812,727852.2733,9930336.93,33.55337528,35.04733511,-0.629858386,5427.790174
KapoyaArroket,1812,727848.94,9930339.93,29.06883394,35.04730516,-0.629831274,5432.274715
KapoyaArroket,1812.050244,727845.6067,9930340.263,25.7188754,35.04727522,-0.629828272,5435.624674
KapoyaArroket,1812,727842.2733,9930340.597,22.36891686,35.04724528,-0.62982527,5438.974632
KapoyaArroket,1812,727838.94,9930340.93,19.01895832,35.04721534,-0.629822268,5442.324591
KapoyaArroket,1812.0192,727836.44,9930341.18,16.50648941,35.04719289,-0.629820016,5444.83706
KapoyaArroket,1813,727833.94,9930341.43,13.9940205,35.04717043,-0.629817765,5447.349529
KapoyaArroket,1813,727831.44,9930341.68,11.4815516,35.04714798,-0.629815513,5449.861998
KapoyaArroket,1813,727828.94,9930341.93,8.969082694,35.04712552,-0.629813262,5452.374467
KapoyaArroket,1813,727825.6067,9930344.93,4.484541347,35.04709557,-0.629786149,5456.859008
KapoyaArroket,1813,727822.2733,9930347.93,0,35.04706562,-0.629759037,5461.343549
